country,stateProvince,county,domainName,domainID,siteName,siteID,plotType,subtype,subtypeSpecification,plotID,plotSize,plotDimensions,referencePointPosition,decimalLatitude,decimalLongitude,geodeticDatum,utmZone,easting,northing,coordinateUncertainty,elevation,elevationUncertainty,minimumElevation,maximumElevation,slopeGradient,slopeAspect,nlcdClass,soilTypeOrder,inclusionProbability,coordinateSource,recordedDate,filteredPositions,plotPdop,plotHdop,applicableModules
unitedStates,NH,Carroll,Northeast,D01,Bartlett Experimental Forest,BART,tower,basePlot,,BART_050,1600,40m x 40m,41,44.061507,-71.2877,WGS84,19N,316773.616,4881248.823,0.16,287.75,0.22,283.48,291.16,2.69,98,,,,GeoXH 6000,20141021,1007,12.9,6.2,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NH,Carroll,Northeast,D01,Bartlett Experimental Forest,BART,tower,basePlot,,BART_075,1600,40m x 40m,41,44.059135,-71.286503,WGS84,19N,316862.145,4880982.666,0.23,297.12,0.32,294.03,300.04,2.86,328,,,,GeoXH 6000,20141021,1007,11.1,4.8,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,NH,Carroll,Northeast,D01,Bartlett Experimental Forest,BART,tower,basePlot,,BART_051,1600,40m x 40m,41,44.062849,-71.287737,WGS84,19N,316774.753,4881398.034,0.28,280.02,0.44,279.36,289.04,2.29,104,,,,GeoXH 6000,20141021,1003,6.8,3.5,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_001,1600,40m x 40m,41,42.42427,-72.258289,WGS84,18N,725555.307,4700526.299,,191.46,,190.81,192.11,5.43,270,deciduousForest,Inceptisols,,GIS,,,,,bet|bgc|cdw|dhp|div|hbp|sme|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_002,1600,40m x 40m,41,42.478601,-72.259566,WGS84,18N,725255.307,4706556.299,,192.82,,192.27,193.39,10.2,119,deciduousForest,Inceptisols,,GIS,,,,,bet|bgc|cdw|dhp|div|hbp|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_004,1600,40m x 40m,41,42.427095,-72.229723,WGS84,18N,727895.307,4700916.299,,230.12,,228.24,232,2.41,312,mixedForest,Inceptisols,,GIS,,,,,bet|bgc|cdw|dhp|div|hbp|sme|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_005,1600,40m x 40m,41,42.489509,-72.27515,WGS84,18N,723935.307,4707726.299,,177.16,,177.11,177.22,2.29,6,deciduousForest,Inceptisols,,GIS,,,,,bet|cdw|dhp|div|hbp|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_006,1600,40m x 40m,41,42.403089,-72.253744,WGS84,18N,726005.307,4698186.299,,177.91,,177.81,178.01,2.29,154,deciduousForest,Inceptisols,,GIS,,,,,bet|cdw|dhp|div|hbp|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_008,1600,40m x 40m,41,42.444565,-72.226035,WGS84,18N,728135.307,4702866.299,,243.39,,243.11,243.47,1.15,205,deciduousForest,Inceptisols,,GIS,,,,,cdw|dhp|div|hbp|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_010,1600,40m x 40m,41,42.424723,-72.254623,WGS84,18N,725855.307,4700586.299,,187.79,,187.25,188.34,9.65,139,mixedForest,Inceptisols,,GIS,,,,,bet|bgc|cdw|dhp|div|hbp|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_011,1600,40m x 40m,41,42.455938,-72.238301,WGS84,18N,727085.307,4704096.299,,221.91,,221.14,222.71,2.29,131,deciduousForest,Inceptisols,,GIS,,,,,cdw|dhp|div|hbp|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_012,1600,40m x 40m,41,42.4295,-72.239828,WGS84,18N,727055.307,4701156.299,,222.83,,221.29,224.39,0,0,deciduousForest,Inceptisols,,GIS,,,,,cdw|dhp|div|hbp|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_013,1600,40m x 40m,41,42.392303,-72.25458,WGS84,18N,725975.307,4696986.299,,180.29,,180.13,180.45,8.25,112,evergreenForest,Inceptisols,,GIS,,,,,bet|bgc|cdw|dhp|div|hbp|sme|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_014,1600,40m x 40m,41,42.471454,-72.265717,WGS84,18N,724775.307,4705746.299,,193.49,,193.23,193.52,4.86,21.5,mixedForest,Inceptisols,,GIS,,,,,bet|cdw|dhp|div|hbp|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_015,1600,40m x 40m,41,42.538854,-72.182044,WGS84,18N,731405.307,4713456.299,,331.64,,329.62,333.69,1.89,345.9,deciduousForest,Inceptisols,,GIS,,,,,div
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_016,1600,40m x 40m,41,42.458487,-72.231987,WGS84,18N,727595.307,4704396.299,,216.22,,215.54,216.91,1.72,233,woodyWetlands,Histosols,,GIS,,,,,cdw|dhp|div|hbp|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_017,1600,40m x 40m,41,42.481752,-72.267093,WGS84,18N,724625.307,4706886.299,,188.26,,187.68,188.86,4.57,109,deciduousForest,Inceptisols,,GIS,,,,,div
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_018,1600,40m x 40m,41,42.432284,-72.232047,WGS84,18N,727685.307,4701486.299,,269.56,,267.92,269.62,1.72,314,deciduousForest,Inceptisols,,GIS,,,,,div
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_020,1600,40m x 40m,41,42.436801,-72.22893,WGS84,18N,727925.307,4701996.299,,252.55,,251.67,253.47,2.29,73,woodyWetlands,Inceptisols,,GIS,,,,,bgc|cdw|dhp|div|hbp|sme|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_021,1600,40m x 40m,41,42.452449,-72.250493,WGS84,18N,726095.307,4703676.299,,213.71,,211.72,215.74,0.86,339,evergreenForest,Histosols,,GIS,,,,,bet|cdw|dhp|div|hbp|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_022,1600,40m x 40m,41,42.434176,-72.198777,WGS84,18N,730415.307,4701786.299,,188.83,,188.02,189.65,4,223,evergreenForest,Entisols,,GIS,,,,,bet|cdw|dhp|div|hbp|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_023,1600,40m x 40m,41,42.414323,-72.22664,WGS84,18N,728195.307,4699506.299,,177.17,,177.13,177.21,0.57,45,evergreenForest,Entisols,,GIS,,,,,cdw|dhp|div|hbp|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_024,1600,40m x 40m,41,42.460023,-72.250891,WGS84,18N,726035.307,4704516.299,,202.16,,201.1,203.27,0,0,woodyWetlands,Inceptisols,,GIS,,,,,cdw|dhp|div|hbp|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_025,1600,40m x 40m,41,42.475432,-72.273937,WGS84,18N,724085.307,4706166.299,,180.1,,179.68,180.53,1.66,109.3,mixedForest,Inceptisols,,GIS,,,,,cdw|dhp|div|hbp|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_026,1600,40m x 40m,41,42.410767,-72.247212,WGS84,18N,726515.307,4699056.299,,192.52,,191.22,193.84,5.43,128,evergreenForest,Inceptisols,,GIS,,,,,cdw|dhp|div|hbp|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_027,1600,40m x 40m,41,42.430364,-72.253283,WGS84,18N,725945.307,4701216.299,,181.08,,180.63,181.55,1.72,160,evergreenForest,Inceptisols,,GIS,,,,,cdw|dhp|div|hbp|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_028,1600,40m x 40m,41,42.431846,-72.225137,WGS84,18N,728255.307,4701456.299,,238.03,,236.68,239.35,3.15,28,mixedForest,Inceptisols,,GIS,,,,,div
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_029,1600,40m x 40m,41,42.466454,-72.237474,WGS84,18N,727115.307,4705266.299,,208.87,,207.83,209.88,3.15,176,evergreenForest,Inceptisols,,GIS,,,,,div
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_030,1600,40m x 40m,41,42.423052,-72.218962,WGS84,18N,728795.307,4700496.299,,185.88,,185.29,186.5,9.65,340,evergreenForest,Entisols,,GIS,,,,,div
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_031,1600,40m x 40m,41,42.467536,-72.260049,WGS84,18N,725255.307,4705326.299,,195.58,,195.04,195.74,0.86,341,evergreenForest,Entisols,,GIS,,,,,div
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_058,1600,40m x 40m,41,42.469782,-72.252288,WGS84,18N,725885.307,4705596.299,,191.47,,191.04,191.87,2.86,124,mixedForest,Inceptisols,,GIS,,,,,div
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_059,1600,40m x 40m,41,42.480873,-72.275525,WGS84,18N,723935.307,4706766.299,,176,,176,176.02,0.29,30,mixedForest,Histosols,,GIS,,,,,div
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,basePlot,,HARV_063,1600,40m x 40m,41,42.44499,-72.221274,WGS84,18N,728525.307,4702926.299,,240.57,,240.36,240.77,1.49,298,woodyWetlands,Histosols,,GIS,,,,,div
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,mosquitoPoint,,HARV_073,0,0m,41,42.538135,-72.193726,WGS84,18N,730448.574,4713344.688,,264.24,,264.24,264.24,10.05,279.09,deciduousForest,Inceptisols,,GIS,,,,,mpt|mos
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,mosquitoPoint,,HARV_074,0,0m,41,42.455804,-72.240821,WGS84,18N,726878.574,4704074.688,,225.02,,225.02,225.02,5.39,284.95,deciduousForest,Inceptisols,,GIS,,,,,mpt|mos
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,mosquitoPoint,,HARV_075,0,0m,41,42.425241,-72.217003,WGS84,18N,728948.574,4700744.688,,190.55,,190.55,190.55,13.63,113.49,deciduousForest,Entisols,,GIS,,,,,mpt|mos
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,mosquitoPoint,,HARV_076,0,0m,41,42.417604,-72.2363,WGS84,18N,727388.574,4699844.688,,223.08,,223.08,223.08,5.29,344.55,evergreenForest,Entisols,,GIS,,,,,mpt|mos
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,mosquitoPoint,,HARV_077,0,0m,41,42.456244,-72.225479,WGS84,18N,728138.574,4704164.688,,228.11,,228.11,228.11,4.5,206.77,mixedForest,Inceptisols,,GIS,,,,,mpt|mos
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,mosquitoPoint,,HARV_078,0,0m,41,42.44171,-72.238887,WGS84,18N,727088.574,4702514.688,,196.45,,196.45,196.45,7.56,271.86,mixedForest,Inceptisols,,GIS,,,,,mpt|mos
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,mosquitoPoint,,HARV_079,0,0m,41,42.421543,-72.220448,WGS84,18N,728678.574,4700324.688,,181.93,,181.93,181.93,4.37,188.77,evergreenForest,Entisols,,GIS,,,,,mpt|mos
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,mosquitoPoint,,HARV_080,0,0m,41,42.428653,-72.246389,WGS84,18N,726518.574,4701044.688,,189.16,,189.16,189.16,2.49,115.36,deciduousForest,Inceptisols,,GIS,,,,,mpt|mos
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,mosquitoPoint,,HARV_081,0,0m,41,42.404539,-72.254735,WGS84,18N,725918.574,4698344.688,,177.4,,177.4,177.4,11.06,294.21,evergreenForest,Inceptisols,,GIS,,,,,mpt|mos
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,mosquitoPoint,,HARV_082,0,0m,41,42.482219,-72.272142,WGS84,18N,724208.574,4706924.688,,179.06,,179.06,179.06,4.3,159.51,woodyWetlands,Inceptisols,,GIS,,,,,mpt|mos
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,tickPlot,,HARV_001,1600,40m x 40m,41,42.424217,-72.260106,WGS84,18N,725405.97,4700515.532,,193.16,,192.47,193.86,16.57,286.77,deciduousForest,Inceptisols,,GIS,,,,,tck
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,tickPlot,,HARV_004,1600,40m x 40m,41,42.42691,-72.227918,WGS84,18N,728044.496,4700900.673,,223.02,,221.14,224.89,4.23,122.18,mixedForest,Inceptisols,,GIS,,,,,tck
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,tickPlot,,HARV_006,1600,40m x 40m,41,42.401964,-72.252714,WGS84,18N,726094.17,4698064.119,,178.36,,178.27,178.46,6.7,66.6,deciduousForest,Inceptisols,,GIS,,,,,tck
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,tickPlot,,HARV_020,1600,40m x 40m,41,42.438152,-72.228894,WGS84,18N,727923.401,4702146.439,,250.1,,249.26,250.97,3.05,237.02,woodyWetlands,Inceptisols,,GIS,,,,,tck
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,tickPlot,,HARV_022,1600,40m x 40m,41,42.435468,-72.199312,WGS84,18N,730366.56,4701928.271,,193.04,,192.24,193.85,1.45,278.83,evergreenForest,Entisols,,GIS,,,,,tck
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,tickPlot,,HARV_026,1600,40m x 40m,41,42.412072,-72.24655,WGS84,18N,726565.072,4699202.946,,199.38,,198.01,200.77,5.69,299.6,evergreenForest,Inceptisols,,GIS,,,,,tck
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,basePlot,,HARV_033,1600,40m x 40m,41,42.538323,-72.175626,WGS84,18N,731934.336,4713414.977,,341.62,,340.9,342.31,3.32,244.8,,Inceptisols,,GIS,,,,,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,basePlot,,HARV_034,1600,40m x 40m,41,42.535679,-72.177937,WGS84,18N,731754.336,4713114.977,,347.61,,347.06,348.15,0.74,250.1,,Inceptisols,,GIS,,,,,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,basePlot,,HARV_035,1600,40m x 40m,41,42.540005,-72.178107,WGS84,18N,731724.336,4713594.977,,334.34,,333.49,335.17,1.09,185.9,,Histosols,,GIS,,,,,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,basePlot,,HARV_036,1600,40m x 40m,41,42.542146,-72.173128,WGS84,18N,732125.307,4713846.299,,352.93,,351.63,354.23,4.57,355,,Inceptisols,,GIS,,,,,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,basePlot,,HARV_037,1600,40m x 40m,41,42.537334,-72.179324,WGS84,18N,731634.336,4713294.977,,342.43,,341.76,343.09,1.32,42.5,,Histosols,,GIS,,,,,bbc|bgc|cdw|dhp|hbp|ltr|mfb|sme|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,basePlot,,HARV_038,1600,40m x 40m,41,42.537298,-72.177864,WGS84,18N,731754.336,4713294.977,,343.11,,342.45,343.75,1.55,105.5,,Histosols,,GIS,,,,,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,basePlot,,HARV_039,1600,40m x 40m,41,42.533241,-72.177682,WGS84,18N,731784.336,4712844.977,,353.55,,353.13,353.98,0.63,216,,Inceptisols,,GIS,,,,,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,basePlot,,HARV_040,1600,40m x 40m,41,42.539951,-72.175918,WGS84,18N,731904.336,4713594.977,,338.11,,336.89,339.32,0.23,354.6,,Inceptisols,,GIS,,,,,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,basePlot,,HARV_041,1600,40m x 40m,41,42.53683,-72.180807,WGS84,18N,731514.336,4713234.977,,343.74,,343.09,344.37,0.92,120.1,,Histosols,,GIS,,,,,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,basePlot,,HARV_042,1600,40m x 40m,41,42.534294,-72.176538,WGS84,18N,731874.336,4712964.977,,351.2,,350.75,351.62,0.8,235.9,,Inceptisols,,GIS,,,,,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,basePlot,,HARV_043,1600,40m x 40m,41,42.541049,-72.176599,WGS84,18N,731844.336,4713714.977,,339.68,,338.48,340.88,2.41,301.6,,Inceptisols,,GIS,,,,,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,basePlot,,HARV_044,1600,40m x 40m,41,42.535373,-72.17649,WGS84,18N,731874.336,4713084.977,,348.73,,348.21,349.23,0.17,200.5,,Inceptisols,,GIS,,,,,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,basePlot,,HARV_045,1600,40m x 40m,41,42.542101,-72.171303,WGS84,18N,732275.307,4713846.299,,358.28,,356.93,359.64,4,342,,Inceptisols,,GIS,,,,,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,basePlot,,HARV_046,1600,40m x 40m,41,42.53791,-72.180759,WGS84,18N,731514.336,4713354.977,,340.08,,339.36,340.79,0.13,317.92,,Histosols,,GIS,,,,,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,basePlot,,HARV_047,1600,40m x 40m,41,42.536704,-72.175699,WGS84,18N,731934.336,4713234.977,,345.81,,345.21,346.4,3.55,247.9,,Inceptisols,,GIS,,,,,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,basePlot,,HARV_048,1600,40m x 40m,41,42.541355,-72.178046,WGS84,18N,731724.336,4713744.977,,336.7,,335.54,337.86,3.21,319.6,,Inceptisols,,GIS,,,,,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,basePlot,,HARV_049,1600,40m x 40m,41,42.535184,-72.179786,WGS84,18N,731604.336,4713054.977,,348.85,,348.32,349.37,0.29,223.5,,Inceptisols,,GIS,,,,,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,basePlot,,HARV_050,1600,40m x 40m,41,42.536255,-72.179372,WGS84,18N,731634.336,4713174.977,,345.74,,345.14,346.32,0.86,150.1,,Histosols,,GIS,,,,,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,basePlot,,HARV_051,1600,40m x 40m,41,42.534087,-72.179104,WGS84,18N,731664.336,4712934.977,,351.76,,351.28,352.26,1.55,100.5,,Inceptisols,,GIS,,,,,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,basePlot,,HARV_052,1600,40m x 40m,41,42.542128,-72.17655,WGS84,18N,731844.336,4713834.977,,343.01,,341.8,344.22,2.81,134.99,,Histosols,,GIS,,,,,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,phenology,primary,HARV_053,40000,200m x 200m,C,42.542779,-72.172129,WGS84,18N,732205,4713919.367,,357.98,,351.4,364.74,12.83,188.81,,Inceptisols,,GIS,,,,,phe
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,tower,phenology,phenocam,HARV_054,40000,200m x 200m,C,42.539546,-72.172334,WGS84,18N,732200.192,4713559.743,,346.48,,342.6,346.48,1.88,105.13,,Histosols,,GIS,,,,,phe
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,birdGrid,ninePoints,HARV_001,250000,500m x 500m,B2,42.422502,-72.257354,WGS84,18N,725638.551,4700332.428,,183.03,,176,204,7.55,122.75,deciduousForest,Inceptisols,,GIS,,,,,brd
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,birdGrid,ninePoints,HARV_006,250000,500m x 500m,B2,42.401141,-72.253251,WGS84,18N,726052.946,4697971.232,,198.68,,176,198.68,4.47,131.76,deciduousForest,Inceptisols,,GIS,,,,,brd
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,birdGrid,ninePoints,HARV_008,250000,500m x 500m,B2,42.443566,-72.224054,WGS84,18N,728301.872,4702760.663,,233.19,,233.19,244,6.02,53.7,deciduousForest,Inceptisols,,GIS,,,,,brd
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,birdGrid,ninePoints,HARV_013,250000,500m x 500m,B2,42.392599,-72.253259,WGS84,18N,726082.926,4697022.64,,182.52,,180,182.52,1.93,225.89,evergreenForest,Inceptisols,,GIS,,,,,brd
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,birdGrid,ninePoints,HARV_014,250000,500m x 500m,B2,42.471306,-72.265398,WGS84,18N,724802.021,4705730.723,,198.67,,192,198.67,6.75,207.19,mixedForest,Inceptisols,,GIS,,,,,brd
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,birdGrid,ninePoints,HARV_025,250000,500m x 500m,B2,42.477457,-72.273598,WGS84,18N,724105.947,4706392.026,,183.93,,176,192,5.93,262.33,mixedForest,Inceptisols,,GIS,,,,,brd
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,birdGrid,ninePoints,HARV_016,250000,500m x 500m,B2,42.458209,-72.231995,WGS84,18N,727595.654,4704365.423,,231.63,,212,231.63,3.58,32.04,woodyWetlands,Inceptisols,,GIS,,,,,brd
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,birdGrid,ninePoints,HARV_024,250000,500m x 500m,B2,42.460363,-72.250909,WGS84,18N,726032.649,4704553.995,,177.69,,176,243,0.77,83.52,woodyWetlands,Inceptisols,,GIS,,,,,brd
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,birdGrid,ninePoints,HARV_023,250000,500m x 500m,B2,42.414942,-72.228431,WGS84,18N,728045.657,4699570.218,,178.3,,177,178.3,5,62.68,evergreenForest,Inceptisols,,GIS,,,,,brd
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,birdGrid,ninePoints,HARV_004,250000,500m x 500m,B2,42.427902,-72.228169,WGS84,18N,728020.257,4701010.084,,188.29,,178,270,5.79,117.18,mixedForest,Inceptisols,,GIS,,,,,brd
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,birdGrid,ninePoints,HARV_012,250000,500m x 500m,B2,42.429736,-72.239795,WGS84,18N,727057.172,4701182.592,,235.02,,181,270,5.81,166.52,deciduousForest,Inceptisols,,GIS,,,,,brd
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,birdGrid,ninePoints,HARV_021,250000,500m x 500m,B2,42.451407,-72.250154,WGS84,18N,726126.907,4703561.464,,175.72,,175.72,243,1.18,123.86,evergreenForest,Histosols,,GIS,,,,,brd
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,mammalGrid,diversity,HARV_001,8100,90m x 90m,E5,42.422951,-72.258689,WGS84,18N,725527.161,4700378.73,,203.38,,193.68,203.38,16.86,86.35,deciduousForest,Inceptisols,,GIS,,,,,mam
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,mammalGrid,diversity,HARV_006,8100,90m x 90m,E5,42.401996,-72.254811,WGS84,18N,725921.454,4698062.084,,186.5,,177.42,186.5,4.78,295.82,deciduousForest,Inceptisols,,GIS,,,,,mam
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,mammalGrid,diversity,HARV_008,8100,90m x 90m,E5,42.44339,-72.225098,WGS84,18N,728216.632,4702738.319,,239.03,,239.03,242.99,4.31,64.37,deciduousForest,Inceptisols,,GIS,,,,,mam
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,mammalGrid,diversity,HARV_021,8100,90m x 90m,E5,42.451495,-72.251757,WGS84,18N,725994.784,4703567.002,,179.6,,179.6,207.97,0.99,123.31,evergreenForest,Inceptisols,,GIS,,,,,mam
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,mammalGrid,diversity,HARV_023,8100,90m x 90m,E5,42.413005,-72.226162,WGS84,18N,728239.425,4699361.261,,166.72,,166.72,177.03,2.57,127.23,evergreenForest,Entisols,,GIS,,,,,mam
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,mammalGrid,diversity,HARV_032,8100,90m x 90m,E5,42.46162,-72.228575,WGS84,18N,727864.508,4704753.362,,235.53,,218.34,235.53,5.35,293.83,evergreenForest,Inceptisols,,GIS,,,,,mam
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,mammalGrid,diversity,HARV_014,8100,90m x 90m,E5,42.47128,-72.2639,WGS84,18N,724925.318,4705731.781,,207.44,,193.06,207.44,11.39,219.08,mixedForest,Inceptisols,,GIS,,,,,mam
unitedStates,MA,Worcester,Northeast,D01,Harvard Forest,HARV,distributed,mammalGrid,diversity,HARV_010,8100,90m x 90m,E5,42.424899,-72.256389,WGS84,18N,725709.407,4700601.233,,188.74,,187.26,189.9,3.31,155.27,mixedForest,Inceptisols,,GIS,,,,,mam
